location,location_name,model,mean ahead,past mean,SD,cutoff,reason excluded
38,North Dakota,CU-select,7,7,3.3,-5.8,eligible
38,North Dakota,Google_Harvard-CPF,1,7,3.3,-5.8,eligible
38,North Dakota,GT-DeepCOVID,12,7,3.3,-5.8,eligible
38,North Dakota,IHME-CurveFit,3,7,3.3,-5.8,eligible
38,North Dakota,JHU_IDD-CovidSP,7,7,3.3,-5.8,eligible
38,North Dakota,JHUAPL-Bucky,6,7,3.3,-5.8,eligible
38,North Dakota,JHUAPL-Gecko,8,7,3.3,-5.8,eligible
38,North Dakota,Karlen-pypm,5,7,3.3,-5.8,eligible
38,North Dakota,LANL-GrowthRate,4,7,3.3,-5.8,eligible
38,North Dakota,MOBS-GLEAM_COVID,0,7,3.3,-5.8,eligible
38,North Dakota,UCLA-SuEIR,1,7,3.3,-5.8,eligible
38,North Dakota,USC-SI_kJalpha,7,7,3.3,-5.8,eligible
39,Ohio,Covid19Sim-Simulator,369,300,64.1,43.7,eligible
39,Ohio,CU-select,297,300,64.1,43.7,eligible
39,Ohio,GT-DeepCOVID,275,300,64.1,43.7,eligible
39,Ohio,IHME-CurveFit,74,300,64.1,43.7,eligible
39,Ohio,JHU_IDD-CovidSP,236,300,64.1,43.7,eligible
39,Ohio,JHUAPL-Bucky,245,300,64.1,43.7,eligible
39,Ohio,JHUAPL-Gecko,221,300,64.1,43.7,eligible
39,Ohio,Karlen-pypm,246,300,64.1,43.7,eligible
39,Ohio,LANL-GrowthRate,189,300,64.1,43.7,eligible
39,Ohio,MOBS-GLEAM_COVID,430,300,64.1,43.7,eligible
39,Ohio,USC-SI_kJalpha,259,300,64.1,43.7,eligible
40,Oklahoma,Covid19Sim-Simulator,174,210,34.8,70.6,eligible
40,Oklahoma,CU-select,227,210,34.8,70.6,eligible
40,Oklahoma,GT-DeepCOVID,217,210,34.8,70.6,eligible
40,Oklahoma,IHME-CurveFit,78,210,34.8,70.6,eligible
40,Oklahoma,JHU_IDD-CovidSP,103,210,34.8,70.6,eligible
40,Oklahoma,JHUAPL-Bucky,133,210,34.8,70.6,eligible
40,Oklahoma,JHUAPL-Gecko,184,210,34.8,70.6,eligible
40,Oklahoma,Karlen-pypm,176,210,34.8,70.6,eligible
40,Oklahoma,LANL-GrowthRate,130,210,34.8,70.6,eligible
40,Oklahoma,MOBS-GLEAM_COVID,287,210,34.8,70.6,eligible
40,Oklahoma,USC-SI_kJalpha,187,210,34.8,70.6,eligible
41,Oregon,Covid19Sim-Simulator,42,36,10.4,-5.6,eligible
41,Oregon,CU-select,34,36,10.4,-5.6,eligible
41,Oregon,Google_Harvard-CPF,9,36,10.4,-5.6,eligible
41,Oregon,GT-DeepCOVID,40,36,10.4,-5.6,eligible
41,Oregon,IHME-CurveFit,27,36,10.4,-5.6,eligible
41,Oregon,JHU_IDD-CovidSP,51,36,10.4,-5.6,eligible
41,Oregon,JHUAPL-Bucky,30,36,10.4,-5.6,eligible
41,Oregon,JHUAPL-Gecko,37,36,10.4,-5.6,eligible
41,Oregon,Karlen-pypm,30,36,10.4,-5.6,eligible
41,Oregon,LANL-GrowthRate,32,36,10.4,-5.6,eligible
41,Oregon,MOBS-GLEAM_COVID,31,36,10.4,-5.6,eligible
41,Oregon,UCLA-SuEIR,24,36,10.4,-5.6,eligible
41,Oregon,USC-SI_kJalpha,29,36,10.4,-5.6,eligible
42,Pennsylvania,Covid19Sim-Simulator,505,354,52.1,145.2,eligible
42,Pennsylvania,CU-select,325,354,52.1,145.2,eligible
42,Pennsylvania,GT-DeepCOVID,345,354,52.1,145.2,eligible
42,Pennsylvania,IHME-CurveFit,220,354,52.1,145.2,eligible
42,Pennsylvania,JHU_IDD-CovidSP,320,354,52.1,145.2,eligible
42,Pennsylvania,JHUAPL-Bucky,390,354,52.1,145.2,eligible
42,Pennsylvania,JHUAPL-Gecko,295,354,52.1,145.2,eligible
42,Pennsylvania,Karlen-pypm,303,354,52.1,145.2,eligible
42,Pennsylvania,LANL-GrowthRate,258,354,52.1,145.2,eligible
42,Pennsylvania,MOBS-GLEAM_COVID,275,354,52.1,145.2,eligible
42,Pennsylvania,USC-SI_kJalpha,304,354,52.1,145.2,eligible
44,Rhode Island,Covid19Sim-Simulator,41,19,9,-17.2,eligible
44,Rhode Island,CU-select,23,19,9,-17.2,eligible
44,Rhode Island,Google_Harvard-CPF,16,19,9,-17.2,eligible
44,Rhode Island,GT-DeepCOVID,29,19,9,-17.2,eligible
44,Rhode Island,IHME-CurveFit,13,19,9,-17.2,eligible
44,Rhode Island,JHU_IDD-CovidSP,22,19,9,-17.2,eligible
44,Rhode Island,JHUAPL-Bucky,28,19,9,-17.2,eligible
44,Rhode Island,JHUAPL-Gecko,17,19,9,-17.2,eligible
44,Rhode Island,Karlen-pypm,19,19,9,-17.2,eligible
44,Rhode Island,LANL-GrowthRate,14,19,9,-17.2,eligible
44,Rhode Island,MOBS-GLEAM_COVID,25,19,9,-17.2,eligible
44,Rhode Island,UCLA-SuEIR,26,19,9,-17.2,eligible
44,Rhode Island,USC-SI_kJalpha,23,19,9,-17.2,eligible
45,South Carolina,Covid19Sim-Simulator,311,179,38.9,23.4,eligible
45,South Carolina,CU-select,203,179,38.9,23.4,eligible
45,South Carolina,Google_Harvard-CPF,68,179,38.9,23.4,eligible
45,South Carolina,GT-DeepCOVID,176,179,38.9,23.4,eligible
45,South Carolina,IHME-CurveFit,106,179,38.9,23.4,eligible
45,South Carolina,JHU_IDD-CovidSP,163,179,38.9,23.4,eligible
45,South Carolina,JHUAPL-Bucky,162,179,38.9,23.4,eligible
45,South Carolina,JHUAPL-Gecko,150,179,38.9,23.4,eligible
45,South Carolina,Karlen-pypm,171,179,38.9,23.4,eligible
45,South Carolina,LANL-GrowthRate,117,179,38.9,23.4,eligible
45,South Carolina,MOBS-GLEAM_COVID,247,179,38.9,23.4,eligible
45,South Carolina,USC-SI_kJalpha,164,179,38.9,23.4,eligible
46,South Dakota,Covid19Sim-Simulator,18,9,3.5,-4.6,eligible
46,South Dakota,CU-select,8,9,3.5,-4.6,eligible
46,South Dakota,Google_Harvard-CPF,2,9,3.5,-4.6,eligible
46,South Dakota,GT-DeepCOVID,12,9,3.5,-4.6,eligible
46,South Dakota,JHU_IDD-CovidSP,11,9,3.5,-4.6,eligible
46,South Dakota,JHUAPL-Bucky,9,9,3.5,-4.6,eligible
46,South Dakota,JHUAPL-Gecko,6,9,3.5,-4.6,eligible
46,South Dakota,Karlen-pypm,7,9,3.5,-4.6,eligible
46,South Dakota,LANL-GrowthRate,5,9,3.5,-4.6,eligible
46,South Dakota,MOBS-GLEAM_COVID,4,9,3.5,-4.6,eligible
46,South Dakota,UCLA-SuEIR,2,9,3.5,-4.6,eligible
46,South Dakota,USC-SI_kJalpha,7,9,3.5,-4.6,eligible
47,Tennessee,Covid19Sim-Simulator,241,132,40,-27.9,eligible
47,Tennessee,CU-select,158,132,40,-27.9,eligible
47,Tennessee,Google_Harvard-CPF,27,132,40,-27.9,eligible
47,Tennessee,GT-DeepCOVID,183,132,40,-27.9,eligible
47,Tennessee,IHME-CurveFit,219,132,40,-27.9,eligible
47,Tennessee,JHU_IDD-CovidSP,129,132,40,-27.9,eligible
47,Tennessee,JHUAPL-Bucky,128,132,40,-27.9,eligible
47,Tennessee,JHUAPL-Gecko,90,132,40,-27.9,eligible
47,Tennessee,Karlen-pypm,111,132,40,-27.9,eligible
47,Tennessee,LANL-GrowthRate,94,132,40,-27.9,eligible
47,Tennessee,MOBS-GLEAM_COVID,256,132,40,-27.9,eligible
47,Tennessee,UCLA-SuEIR,37,132,40,-27.9,eligible
47,Tennessee,USC-SI_kJalpha,111,132,40,-27.9,eligible
48,Texas,CU-select,1374,1225,143.9,649.6,eligible
48,Texas,GT-DeepCOVID,1212,1225,143.9,649.6,eligible
48,Texas,IHME-CurveFit,848,1225,143.9,649.6,eligible
48,Texas,JHU_IDD-CovidSP,784,1225,143.9,649.6,eligible
48,Texas,JHUAPL-Bucky,1304,1225,143.9,649.6,eligible
48,Texas,JHUAPL-Gecko,998,1225,143.9,649.6,eligible
48,Texas,Karlen-pypm,1119,1225,143.9,649.6,eligible
48,Texas,LANL-GrowthRate,819,1225,143.9,649.6,eligible
48,Texas,MOBS-GLEAM_COVID,1069,1225,143.9,649.6,eligible
48,Texas,USC-SI_kJalpha,1195,1225,143.9,649.6,eligible
49,Utah,Covid19Sim-Simulator,59,54,14,-1.7,eligible
49,Utah,CU-select,46,54,14,-1.7,eligible
49,Utah,Google_Harvard-CPF,7,54,14,-1.7,eligible
49,Utah,GT-DeepCOVID,73,54,14,-1.7,eligible
49,Utah,IHME-CurveFit,51,54,14,-1.7,eligible
49,Utah,JHU_IDD-CovidSP,33,54,14,-1.7,eligible
49,Utah,JHUAPL-Bucky,25,54,14,-1.7,eligible
49,Utah,JHUAPL-Gecko,50,54,14,-1.7,eligible
49,Utah,Karlen-pypm,38,54,14,-1.7,eligible
49,Utah,LANL-GrowthRate,30,54,14,-1.7,eligible
49,Utah,MOBS-GLEAM_COVID,50,54,14,-1.7,eligible
49,Utah,USC-SI_kJalpha,48,54,14,-1.7,eligible
50,Vermont,Covid19Sim-Simulator,10,8,3.9,-8.1,eligible
50,Vermont,CU-select,8,8,3.9,-8.1,eligible
50,Vermont,Google_Harvard-CPF,2,8,3.9,-8.1,eligible
50,Vermont,GT-DeepCOVID,7,8,3.9,-8.1,eligible
50,Vermont,IHME-CurveFit,2,8,3.9,-8.1,eligible
50,Vermont,JHU_IDD-CovidSP,11,8,3.9,-8.1,eligible
50,Vermont,JHUAPL-Bucky,7,8,3.9,-8.1,eligible
50,Vermont,JHUAPL-Gecko,7,8,3.9,-8.1,eligible
50,Vermont,Karlen-pypm,8,8,3.9,-8.1,eligible
50,Vermont,LANL-GrowthRate,8,8,3.9,-8.1,eligible
50,Vermont,MOBS-GLEAM_COVID,7,8,3.9,-8.1,eligible
50,Vermont,UCLA-SuEIR,3,8,3.9,-8.1,eligible
50,Vermont,USC-SI_kJalpha,9,8,3.9,-8.1,eligible
51,Virginia,CU-select,202,227,42.3,57.6,eligible
51,Virginia,Google_Harvard-CPF,100,227,42.3,57.6,eligible
51,Virginia,GT-DeepCOVID,166,227,42.3,57.6,eligible
51,Virginia,IHME-CurveFit,103,227,42.3,57.6,eligible
51,Virginia,JHU_IDD-CovidSP,210,227,42.3,57.6,eligible
51,Virginia,JHUAPL-Bucky,229,227,42.3,57.6,eligible
51,Virginia,JHUAPL-Gecko,209,227,42.3,57.6,eligible
51,Virginia,Karlen-pypm,166,227,42.3,57.6,eligible
51,Virginia,LANL-GrowthRate,120,227,42.3,57.6,eligible
51,Virginia,MOBS-GLEAM_COVID,159,227,42.3,57.6,eligible
51,Virginia,UCLA-SuEIR,207,227,42.3,57.6,eligible
51,Virginia,USC-SI_kJalpha,202,227,42.3,57.6,eligible
53,Washington,Covid19Sim-Simulator,103,66,13.7,11.7,eligible
53,Washington,CU-select,65,66,13.7,11.7,eligible
53,Washington,Google_Harvard-CPF,23,66,13.7,11.7,eligible
53,Washington,GT-DeepCOVID,68,66,13.7,11.7,eligible
53,Washington,IHME-CurveFit,38,66,13.7,11.7,eligible
53,Washington,JHU_IDD-CovidSP,102,66,13.7,11.7,eligible
53,Washington,JHUAPL-Bucky,71,66,13.7,11.7,eligible
53,Washington,JHUAPL-Gecko,57,66,13.7,11.7,eligible
53,Washington,Karlen-pypm,64,66,13.7,11.7,eligible
53,Washington,LANL-GrowthRate,59,66,13.7,11.7,eligible
53,Washington,MOBS-GLEAM_COVID,75,66,13.7,11.7,eligible
53,Washington,UCLA-SuEIR,41,66,13.7,11.7,eligible
53,Washington,USC-SI_kJalpha,60,66,13.7,11.7,eligible
54,West Virginia,Covid19Sim-Simulator,66,54,6.9,27,eligible
54,West Virginia,CU-select,44,54,6.9,27,eligible
54,West Virginia,GT-DeepCOVID,49,54,6.9,27,eligible
54,West Virginia,IHME-CurveFit,29,54,6.9,27,eligible
54,West Virginia,JHU_IDD-CovidSP,49,54,6.9,27,eligible
54,West Virginia,JHUAPL-Bucky,61,54,6.9,27,eligible
54,West Virginia,JHUAPL-Gecko,34,54,6.9,27,eligible
54,West Virginia,Karlen-pypm,34,54,6.9,27,eligible
54,West Virginia,MOBS-GLEAM_COVID,32,54,6.9,27,eligible
54,West Virginia,UCLA-SuEIR,32,54,6.9,27,eligible
54,West Virginia,USC-SI_kJalpha,40,54,6.9,27,eligible
55,Wisconsin,Covid19Sim-Simulator,87,121,30.9,-2.3,eligible
55,Wisconsin,CU-select,119,121,30.9,-2.3,eligible
55,Wisconsin,Google_Harvard-CPF,19,121,30.9,-2.3,eligible
55,Wisconsin,GT-DeepCOVID,140,121,30.9,-2.3,eligible
55,Wisconsin,IHME-CurveFit,70,121,30.9,-2.3,eligible
55,Wisconsin,JHU_IDD-CovidSP,90,121,30.9,-2.3,eligible
55,Wisconsin,JHUAPL-Bucky,69,121,30.9,-2.3,eligible
55,Wisconsin,JHUAPL-Gecko,76,121,30.9,-2.3,eligible
55,Wisconsin,Karlen-pypm,102,121,30.9,-2.3,eligible
55,Wisconsin,LANL-GrowthRate,77,121,30.9,-2.3,eligible
55,Wisconsin,MOBS-GLEAM_COVID,103,121,30.9,-2.3,eligible
55,Wisconsin,UCLA-SuEIR,58,121,30.9,-2.3,eligible
55,Wisconsin,USC-SI_kJalpha,103,121,30.9,-2.3,eligible
56,Wyoming,Covid19Sim-Simulator,8,9,4.5,-8.4,eligible
56,Wyoming,CU-select,7,9,4.5,-8.4,eligible
56,Wyoming,Google_Harvard-CPF,1,9,4.5,-8.4,eligible
56,Wyoming,GT-DeepCOVID,10,9,4.5,-8.4,eligible
56,Wyoming,IHME-CurveFit,10,9,4.5,-8.4,eligible
56,Wyoming,JHU_IDD-CovidSP,8,9,4.5,-8.4,eligible
56,Wyoming,JHUAPL-Bucky,5,9,4.5,-8.4,eligible
56,Wyoming,JHUAPL-Gecko,5,9,4.5,-8.4,eligible
56,Wyoming,Karlen-pypm,7,9,4.5,-8.4,eligible
56,Wyoming,LANL-GrowthRate,3,9,4.5,-8.4,eligible
56,Wyoming,MOBS-GLEAM_COVID,10,9,4.5,-8.4,eligible
56,Wyoming,UCLA-SuEIR,2,9,4.5,-8.4,eligible
56,Wyoming,USC-SI_kJalpha,6,9,4.5,-8.4,eligible
72,Puerto Rico,JHU_IDD-CovidSP,28,20,4.4,2.4,eligible
72,Puerto Rico,JHUAPL-Bucky,26,20,4.4,2.4,eligible
72,Puerto Rico,JHUAPL-Gecko,17,20,4.4,2.4,eligible
72,Puerto Rico,Karlen-pypm,10,20,4.4,2.4,eligible
72,Puerto Rico,LANL-GrowthRate,14,20,4.4,2.4,eligible
72,Puerto Rico,USC-SI_kJalpha,16,20,4.4,2.4,eligible
78,Virgin Islands,JHU_IDD-CovidSP,1,0,0.6,-2.4,eligible
78,Virgin Islands,JHUAPL-Bucky,0,0,0.6,-2.4,eligible
78,Virgin Islands,JHUAPL-Gecko,0,0,0.6,-2.4,eligible
78,Virgin Islands,LANL-GrowthRate,0,0,0.6,-2.4,eligible
78,Virgin Islands,USC-SI_kJalpha,1,0,0.6,-2.4,eligible
