location,location_name,model,mean ahead,past mean,SD,cutoff,reason excluded
38,North Dakota,MOBS-GLEAM_COVID,3,11,3.8,-4.2,eligible
38,North Dakota,USC-SI_kJalpha,8,11,3.8,-4.2,eligible
39,Ohio,Covid19Sim-Simulator,339,268,35.3,127.1,eligible
39,Ohio,CU-select,252,268,35.3,127.1,eligible
39,Ohio,GT-DeepCOVID,183,268,35.3,127.1,eligible
39,Ohio,JHU_IDD-CovidSP,211,268,35.3,127.1,eligible
39,Ohio,JHUAPL-Bucky,187,268,35.3,127.1,eligible
39,Ohio,JHUAPL-Gecko,210,268,35.3,127.1,eligible
39,Ohio,Karlen-pypm,200,268,35.3,127.1,eligible
39,Ohio,LANL-GrowthRate,154,268,35.3,127.1,eligible
39,Ohio,MOBS-GLEAM_COVID,288,268,35.3,127.1,eligible
39,Ohio,USC-SI_kJalpha,202,268,35.3,127.1,eligible
40,Oklahoma,Covid19Sim-Simulator,149,173,32.5,42.9,eligible
40,Oklahoma,CU-select,177,173,32.5,42.9,eligible
40,Oklahoma,GT-DeepCOVID,139,173,32.5,42.9,eligible
40,Oklahoma,IHME-CurveFit,72,173,32.5,42.9,eligible
40,Oklahoma,JHU_IDD-CovidSP,84,173,32.5,42.9,eligible
40,Oklahoma,JHUAPL-Bucky,117,173,32.5,42.9,eligible
40,Oklahoma,JHUAPL-Gecko,102,173,32.5,42.9,eligible
40,Oklahoma,Karlen-pypm,137,173,32.5,42.9,eligible
40,Oklahoma,LANL-GrowthRate,94,173,32.5,42.9,eligible
40,Oklahoma,MOBS-GLEAM_COVID,168,173,32.5,42.9,eligible
40,Oklahoma,USC-SI_kJalpha,163,173,32.5,42.9,eligible
41,Oregon,Covid19Sim-Simulator,41,34,8.2,0.9,eligible
41,Oregon,CU-select,30,34,8.2,0.9,eligible
41,Oregon,Google_Harvard-CPF,13,34,8.2,0.9,eligible
41,Oregon,GT-DeepCOVID,28,34,8.2,0.9,eligible
41,Oregon,IHME-CurveFit,21,34,8.2,0.9,eligible
41,Oregon,JHU_IDD-CovidSP,45,34,8.2,0.9,eligible
41,Oregon,JHUAPL-Bucky,31,34,8.2,0.9,eligible
41,Oregon,JHUAPL-Gecko,26,34,8.2,0.9,eligible
41,Oregon,Karlen-pypm,28,34,8.2,0.9,eligible
41,Oregon,LANL-GrowthRate,21,34,8.2,0.9,eligible
41,Oregon,MOBS-GLEAM_COVID,33,34,8.2,0.9,eligible
41,Oregon,USC-SI_kJalpha,29,34,8.2,0.9,eligible
42,Pennsylvania,Covid19Sim-Simulator,409,286,40.7,123.2,eligible
42,Pennsylvania,CU-select,309,286,40.7,123.2,eligible
42,Pennsylvania,IHME-CurveFit,162,286,40.7,123.2,eligible
42,Pennsylvania,JHU_IDD-CovidSP,312,286,40.7,123.2,eligible
42,Pennsylvania,JHUAPL-Bucky,284,286,40.7,123.2,eligible
42,Pennsylvania,JHUAPL-Gecko,186,286,40.7,123.2,eligible
42,Pennsylvania,Karlen-pypm,254,286,40.7,123.2,eligible
42,Pennsylvania,LANL-GrowthRate,196,286,40.7,123.2,eligible
42,Pennsylvania,MOBS-GLEAM_COVID,258,286,40.7,123.2,eligible
42,Pennsylvania,USC-SI_kJalpha,268,286,40.7,123.2,eligible
44,Rhode Island,Covid19Sim-Simulator,35,17,7.4,-12.1,eligible
44,Rhode Island,CU-select,18,17,7.4,-12.1,eligible
44,Rhode Island,Google_Harvard-CPF,18,17,7.4,-12.1,eligible
44,Rhode Island,GT-DeepCOVID,26,17,7.4,-12.1,eligible
44,Rhode Island,IHME-CurveFit,10,17,7.4,-12.1,eligible
44,Rhode Island,JHU_IDD-CovidSP,20,17,7.4,-12.1,eligible
44,Rhode Island,JHUAPL-Bucky,17,17,7.4,-12.1,eligible
44,Rhode Island,JHUAPL-Gecko,11,17,7.4,-12.1,eligible
44,Rhode Island,Karlen-pypm,15,17,7.4,-12.1,eligible
44,Rhode Island,LANL-GrowthRate,10,17,7.4,-12.1,eligible
44,Rhode Island,MOBS-GLEAM_COVID,18,17,7.4,-12.1,eligible
44,Rhode Island,USC-SI_kJalpha,14,17,7.4,-12.1,eligible
45,South Carolina,Covid19Sim-Simulator,245,147,31.6,20.4,eligible
45,South Carolina,CU-select,163,147,31.6,20.4,eligible
45,South Carolina,Google_Harvard-CPF,105,147,31.6,20.4,eligible
45,South Carolina,IHME-CurveFit,97,147,31.6,20.4,eligible
45,South Carolina,JHU_IDD-CovidSP,130,147,31.6,20.4,eligible
45,South Carolina,JHUAPL-Bucky,151,147,31.6,20.4,eligible
45,South Carolina,JHUAPL-Gecko,110,147,31.6,20.4,eligible
45,South Carolina,Karlen-pypm,120,147,31.6,20.4,eligible
45,South Carolina,LANL-GrowthRate,126,147,31.6,20.4,eligible
45,South Carolina,MOBS-GLEAM_COVID,144,147,31.6,20.4,eligible
45,South Carolina,USC-SI_kJalpha,137,147,31.6,20.4,eligible
46,South Dakota,Covid19Sim-Simulator,17,9,3.4,-4.7,eligible
46,South Dakota,CU-select,5,9,3.4,-4.7,eligible
46,South Dakota,Google_Harvard-CPF,4,9,3.4,-4.7,eligible
46,South Dakota,GT-DeepCOVID,7,9,3.4,-4.7,eligible
46,South Dakota,IHME-CurveFit,14,9,3.4,-4.7,eligible
46,South Dakota,JHU_IDD-CovidSP,10,9,3.4,-4.7,eligible
46,South Dakota,JHUAPL-Bucky,10,9,3.4,-4.7,eligible
46,South Dakota,JHUAPL-Gecko,5,9,3.4,-4.7,eligible
46,South Dakota,Karlen-pypm,6,9,3.4,-4.7,eligible
46,South Dakota,LANL-GrowthRate,5,9,3.4,-4.7,eligible
46,South Dakota,MOBS-GLEAM_COVID,6,9,3.4,-4.7,eligible
46,South Dakota,USC-SI_kJalpha,6,9,3.4,-4.7,eligible
47,Tennessee,CU-select,118,128,21.6,41.5,eligible
47,Tennessee,GT-DeepCOVID,144,128,21.6,41.5,eligible
47,Tennessee,IHME-CurveFit,193,128,21.6,41.5,eligible
47,Tennessee,JHU_IDD-CovidSP,111,128,21.6,41.5,eligible
47,Tennessee,JHUAPL-Bucky,108,128,21.6,41.5,eligible
47,Tennessee,JHUAPL-Gecko,89,128,21.6,41.5,eligible
47,Tennessee,Karlen-pypm,90,128,21.6,41.5,eligible
47,Tennessee,LANL-GrowthRate,62,128,21.6,41.5,eligible
47,Tennessee,MOBS-GLEAM_COVID,143,128,21.6,41.5,eligible
47,Tennessee,USC-SI_kJalpha,101,128,21.6,41.5,eligible
48,Texas,Covid19Sim-Simulator,1433,1020,129.1,503.9,eligible
48,Texas,CU-select,969,1020,129.1,503.9,eligible
48,Texas,GT-DeepCOVID,1046,1020,129.1,503.9,eligible
48,Texas,IHME-CurveFit,788,1020,129.1,503.9,eligible
48,Texas,JHU_IDD-CovidSP,696,1020,129.1,503.9,eligible
48,Texas,JHUAPL-Gecko,780,1020,129.1,503.9,eligible
48,Texas,Karlen-pypm,699,1020,129.1,503.9,eligible
48,Texas,LANL-GrowthRate,509,1020,129.1,503.9,eligible
48,Texas,MOBS-GLEAM_COVID,1116,1020,129.1,503.9,eligible
48,Texas,USC-SI_kJalpha,928,1020,129.1,503.9,eligible
49,Utah,Covid19Sim-Simulator,60,49,10.9,5.5,eligible
49,Utah,CU-select,47,49,10.9,5.5,eligible
49,Utah,Google_Harvard-CPF,9,49,10.9,5.5,eligible
49,Utah,GT-DeepCOVID,50,49,10.9,5.5,eligible
49,Utah,IHME-CurveFit,38,49,10.9,5.5,eligible
49,Utah,JHU_IDD-CovidSP,28,49,10.9,5.5,eligible
49,Utah,JHUAPL-Bucky,25,49,10.9,5.5,eligible
49,Utah,JHUAPL-Gecko,32,49,10.9,5.5,eligible
49,Utah,Karlen-pypm,34,49,10.9,5.5,eligible
49,Utah,LANL-GrowthRate,26,49,10.9,5.5,eligible
49,Utah,MOBS-GLEAM_COVID,42,49,10.9,5.5,eligible
49,Utah,USC-SI_kJalpha,40,49,10.9,5.5,eligible
50,Vermont,Covid19Sim-Simulator,7,5,3.2,-7.6,eligible
50,Vermont,CU-select,7,5,3.2,-7.6,eligible
50,Vermont,Google_Harvard-CPF,2,5,3.2,-7.6,eligible
50,Vermont,GT-DeepCOVID,5,5,3.2,-7.6,eligible
50,Vermont,IHME-CurveFit,2,5,3.2,-7.6,eligible
50,Vermont,JHU_IDD-CovidSP,12,5,3.2,-7.6,eligible
50,Vermont,JHUAPL-Bucky,9,5,3.2,-7.6,eligible
50,Vermont,JHUAPL-Gecko,5,5,3.2,-7.6,eligible
50,Vermont,Karlen-pypm,7,5,3.2,-7.6,eligible
50,Vermont,LANL-GrowthRate,6,5,3.2,-7.6,eligible
50,Vermont,MOBS-GLEAM_COVID,6,5,3.2,-7.6,eligible
50,Vermont,USC-SI_kJalpha,5,5,3.2,-7.6,eligible
51,Virginia,CU-select,178,194,37,46.4,eligible
51,Virginia,Google_Harvard-CPF,160,194,37,46.4,eligible
51,Virginia,GT-DeepCOVID,211,194,37,46.4,eligible
51,Virginia,IHME-CurveFit,71,194,37,46.4,eligible
51,Virginia,JHU_IDD-CovidSP,200,194,37,46.4,eligible
51,Virginia,JHUAPL-Bucky,148,194,37,46.4,eligible
51,Virginia,JHUAPL-Gecko,142,194,37,46.4,eligible
51,Virginia,Karlen-pypm,148,194,37,46.4,eligible
51,Virginia,LANL-GrowthRate,141,194,37,46.4,eligible
51,Virginia,MOBS-GLEAM_COVID,179,194,37,46.4,eligible
51,Virginia,USC-SI_kJalpha,167,194,37,46.4,eligible
53,Washington,CU-select,58,59,10.6,16.3,eligible
53,Washington,Google_Harvard-CPF,42,59,10.6,16.3,eligible
53,Washington,GT-DeepCOVID,48,59,10.6,16.3,eligible
53,Washington,IHME-CurveFit,37,59,10.6,16.3,eligible
53,Washington,JHU_IDD-CovidSP,91,59,10.6,16.3,eligible
53,Washington,JHUAPL-Bucky,68,59,10.6,16.3,eligible
53,Washington,JHUAPL-Gecko,45,59,10.6,16.3,eligible
53,Washington,Karlen-pypm,46,59,10.6,16.3,eligible
53,Washington,LANL-GrowthRate,36,59,10.6,16.3,eligible
53,Washington,MOBS-GLEAM_COVID,73,59,10.6,16.3,eligible
53,Washington,USC-SI_kJalpha,51,59,10.6,16.3,eligible
54,West Virginia,Covid19Sim-Simulator,55,33,12.7,-17.7,eligible
54,West Virginia,CU-select,39,33,12.7,-17.7,eligible
54,West Virginia,Google_Harvard-CPF,9,33,12.7,-17.7,eligible
54,West Virginia,GT-DeepCOVID,37,33,12.7,-17.7,eligible
54,West Virginia,IHME-CurveFit,27,33,12.7,-17.7,eligible
54,West Virginia,JHU_IDD-CovidSP,44,33,12.7,-17.7,eligible
54,West Virginia,JHUAPL-Bucky,33,33,12.7,-17.7,eligible
54,West Virginia,JHUAPL-Gecko,23,33,12.7,-17.7,eligible
54,West Virginia,Karlen-pypm,25,33,12.7,-17.7,eligible
54,West Virginia,LANL-GrowthRate,22,33,12.7,-17.7,eligible
54,West Virginia,MOBS-GLEAM_COVID,32,33,12.7,-17.7,eligible
54,West Virginia,USC-SI_kJalpha,30,33,12.7,-17.7,eligible
55,Wisconsin,Covid19Sim-Simulator,87,99,24.5,0.4,eligible
55,Wisconsin,CU-select,106,99,24.5,0.4,eligible
55,Wisconsin,Google_Harvard-CPF,29,99,24.5,0.4,eligible
55,Wisconsin,GT-DeepCOVID,119,99,24.5,0.4,eligible
55,Wisconsin,IHME-CurveFit,45,99,24.5,0.4,eligible
55,Wisconsin,JHU_IDD-CovidSP,91,99,24.5,0.4,eligible
55,Wisconsin,JHUAPL-Bucky,59,99,24.5,0.4,eligible
55,Wisconsin,JHUAPL-Gecko,60,99,24.5,0.4,eligible
55,Wisconsin,Karlen-pypm,68,99,24.5,0.4,eligible
55,Wisconsin,LANL-GrowthRate,51,99,24.5,0.4,eligible
55,Wisconsin,MOBS-GLEAM_COVID,89,99,24.5,0.4,eligible
55,Wisconsin,USC-SI_kJalpha,85,99,24.5,0.4,eligible
56,Wyoming,Covid19Sim-Simulator,5,10,3.2,-3,eligible
56,Wyoming,CU-select,6,10,3.2,-3,eligible
56,Wyoming,Google_Harvard-CPF,1,10,3.2,-3,eligible
56,Wyoming,GT-DeepCOVID,16,10,3.2,-3,eligible
56,Wyoming,IHME-CurveFit,7,10,3.2,-3,eligible
56,Wyoming,JHU_IDD-CovidSP,7,10,3.2,-3,eligible
56,Wyoming,JHUAPL-Bucky,5,10,3.2,-3,eligible
56,Wyoming,JHUAPL-Gecko,10,10,3.2,-3,eligible
56,Wyoming,Karlen-pypm,5,10,3.2,-3,eligible
56,Wyoming,LANL-GrowthRate,2,10,3.2,-3,eligible
56,Wyoming,MOBS-GLEAM_COVID,7,10,3.2,-3,eligible
56,Wyoming,USC-SI_kJalpha,6,10,3.2,-3,eligible
72,Puerto Rico,Covid19Sim-Simulator,39,19,9.9,-21.1,eligible
72,Puerto Rico,JHU_IDD-CovidSP,24,19,9.9,-21.1,eligible
72,Puerto Rico,JHUAPL-Bucky,16,19,9.9,-21.1,eligible
72,Puerto Rico,JHUAPL-Gecko,2,19,9.9,-21.1,eligible
72,Puerto Rico,Karlen-pypm,10,19,9.9,-21.1,eligible
72,Puerto Rico,LANL-GrowthRate,12,19,9.9,-21.1,eligible
72,Puerto Rico,USC-SI_kJalpha,14,19,9.9,-21.1,eligible
78,Virgin Islands,JHU_IDD-CovidSP,1,0,0,0,eligible
78,Virgin Islands,JHUAPL-Bucky,0,0,0,0,eligible
78,Virgin Islands,JHUAPL-Gecko,0,0,0,0,eligible
78,Virgin Islands,LANL-GrowthRate,0,0,0,0,eligible
78,Virgin Islands,USC-SI_kJalpha,0,0,0,0,eligible
